"","period","site","dens","spp"
"37781",15,"4",0,"Sty.mon"
"37782",16,"4",0.5,"Sty.mon"
"37783",17,"4",0,"Sty.mon"
"37784",18,"4",0.5,"Sty.mon"
"37785",19,"4",0,"Sty.mon"
"37786",20,"4",NA,"Sty.mon"
"37787",21,"4",0,"Sty.mon"
"37788",22,"4",0.5,"Sty.mon"
"37789",23,"4",0,"Sty.mon"
"37790",24,"4",0,"Sty.mon"
"37791",25,"4",0,"Sty.mon"
"37792",26,"4",0,"Sty.mon"
"37793",27,"4",0.5,"Sty.mon"
"37794",28,"4",1,"Sty.mon"
"37795",29,"4",0.5,"Sty.mon"
"37796",30,"4",2,"Sty.mon"
"37797",31,"4",0.5,"Sty.mon"
"37798",32,"4",2,"Sty.mon"
"37799",33,"4",2,"Sty.mon"
"37800",34,"4",0,"Sty.mon"
"37801",35,"4",0.5,"Sty.mon"
"37802",36,"4",0.5,"Sty.mon"
"37803",37,"4",0,"Sty.mon"
"37804",38,"4",0.5,"Sty.mon"
"37805",39,"4",NA,"Sty.mon"
"37806",40,"4",2,"Sty.mon"
"37807",41,"4",0.5,"Sty.mon"
"37808",42,"4",0.5,"Sty.mon"
"37809",43,"4",0.5,"Sty.mon"
"37810",44,"4",1,"Sty.mon"
"37811",45,"4",0,"Sty.mon"
"37812",46,"4",0,"Sty.mon"
"37813",47,"4",0,"Sty.mon"
"37814",48,"4",NA,"Sty.mon"
"37815",49,"4",0,"Sty.mon"
"37816",50,"4",1,"Sty.mon"
"37817",51,"4",0,"Sty.mon"
"37818",52,"4",0.5,"Sty.mon"
"37819",53,"4",1,"Sty.mon"
"37820",54,"4",0.5,"Sty.mon"
"37821",55,"4",0.5,"Sty.mon"
"37822",56,"4",0,"Sty.mon"
"37823",57,"4",0,"Sty.mon"
"37824",58,"4",NA,"Sty.mon"
"37825",59,"4",NA,"Sty.mon"
"37826",60,"4",0,"Sty.mon"
"37827",61,"4",1.5,"Sty.mon"
"37828",62,"4",NA,"Sty.mon"
"37829",63,"4",1,"Sty.mon"
"37830",1,"4",0,"Sty.por"
"37831",2,"4",0,"Sty.por"
"37832",3,"4",0,"Sty.por"
"37833",4,"4",0,"Sty.por"
"37834",5,"4",0,"Sty.por"
"37835",6,"4",0,"Sty.por"
"37836",7,"4",0,"Sty.por"
"37837",8,"4",0,"Sty.por"
"37838",9,"4",0,"Sty.por"
"37839",10,"4",0,"Sty.por"
"37840",11,"4",0,"Sty.por"
"37841",12,"4",0,"Sty.por"
"37842",13,"4",0,"Sty.por"
"37843",14,"4",0,"Sty.por"
"37844",15,"4",0,"Sty.por"
"37845",16,"4",0,"Sty.por"
"37846",17,"4",1,"Sty.por"
"37847",18,"4",0,"Sty.por"
"37848",19,"4",0,"Sty.por"
"37849",20,"4",NA,"Sty.por"
"37850",21,"4",0,"Sty.por"
"37851",22,"4",0,"Sty.por"
"37852",23,"4",0,"Sty.por"
"37853",24,"4",0,"Sty.por"
"37854",25,"4",0,"Sty.por"
"37855",26,"4",0,"Sty.por"
"37856",27,"4",0,"Sty.por"
"37857",28,"4",0,"Sty.por"
"37858",29,"4",0.5,"Sty.por"
"37859",30,"4",0,"Sty.por"
"37860",31,"4",0,"Sty.por"
"37861",32,"4",0,"Sty.por"
"37862",33,"4",0,"Sty.por"
"37863",34,"4",0,"Sty.por"
"37864",35,"4",0.5,"Sty.por"
"37865",36,"4",0,"Sty.por"
"37866",37,"4",0.5,"Sty.por"
"37867",38,"4",0,"Sty.por"
"37868",39,"4",NA,"Sty.por"
"37869",40,"4",0.5,"Sty.por"
"37870",41,"4",0,"Sty.por"
"37871",42,"4",0.5,"Sty.por"
"37872",43,"4",0,"Sty.por"
"37873",44,"4",0,"Sty.por"
"37874",45,"4",0.5,"Sty.por"
"37875",46,"4",0,"Sty.por"
"37876",47,"4",0,"Sty.por"
"37877",48,"4",NA,"Sty.por"
"37878",49,"4",0.5,"Sty.por"
"37879",50,"4",0,"Sty.por"
"37880",51,"4",0,"Sty.por"
"37881",52,"4",0,"Sty.por"
"37882",53,"4",0,"Sty.por"
"37883",54,"4",0,"Sty.por"
"37884",55,"4",0,"Sty.por"
"37885",56,"4",0,"Sty.por"
"37886",57,"4",0,"Sty.por"
"37887",58,"4",NA,"Sty.por"
"37888",59,"4",NA,"Sty.por"
"37889",60,"4",0,"Sty.por"
"37890",61,"4",0,"Sty.por"
"37891",62,"4",NA,"Sty.por"
"37892",63,"4",0,"Sty.por"
"37893",1,"4",0,"Syn.spp"
"37894",2,"4",0.5,"Syn.spp"
"37895",3,"4",0.5,"Syn.spp"
"37896",4,"4",0.5,"Syn.spp"
"37897",5,"4",0,"Syn.spp"
"37898",6,"4",0,"Syn.spp"
"37899",7,"4",0,"Syn.spp"
"37900",8,"4",1,"Syn.spp"
"37901",9,"4",0,"Syn.spp"
"37902",10,"4",0,"Syn.spp"
"37903",11,"4",0,"Syn.spp"
"37904",12,"4",0,"Syn.spp"
"37905",13,"4",0,"Syn.spp"
"37906",14,"4",0,"Syn.spp"
"37907",15,"4",0,"Syn.spp"
"37908",16,"4",0,"Syn.spp"
"37909",17,"4",0,"Syn.spp"
"37910",18,"4",0,"Syn.spp"
"37911",19,"4",0,"Syn.spp"
"37912",20,"4",NA,"Syn.spp"
"37913",21,"4",0,"Syn.spp"
"37914",22,"4",0,"Syn.spp"
"37915",23,"4",0.5,"Syn.spp"
"37916",24,"4",0,"Syn.spp"
"37917",25,"4",0,"Syn.spp"
"37918",26,"4",0,"Syn.spp"
"37919",27,"4",0,"Syn.spp"
"37920",28,"4",0,"Syn.spp"
"37921",29,"4",0,"Syn.spp"
"37922",30,"4",0,"Syn.spp"
"37923",31,"4",0,"Syn.spp"
"37924",32,"4",0,"Syn.spp"
"37925",33,"4",0,"Syn.spp"
"37926",34,"4",0,"Syn.spp"
"37927",35,"4",0,"Syn.spp"
"37928",36,"4",0,"Syn.spp"
"37929",37,"4",0,"Syn.spp"
"37930",38,"4",0,"Syn.spp"
"37931",39,"4",NA,"Syn.spp"
"37932",40,"4",0,"Syn.spp"
"37933",41,"4",0,"Syn.spp"
"37934",42,"4",0,"Syn.spp"
"37935",43,"4",0,"Syn.spp"
"37936",44,"4",0,"Syn.spp"
"37937",45,"4",0,"Syn.spp"
"37938",46,"4",0,"Syn.spp"
"37939",47,"4",0,"Syn.spp"
"37940",48,"4",NA,"Syn.spp"
"37941",49,"4",0,"Syn.spp"
"37942",50,"4",0,"Syn.spp"
"37943",51,"4",0,"Syn.spp"
"37944",52,"4",0,"Syn.spp"
"37945",53,"4",0,"Syn.spp"
"37946",54,"4",0,"Syn.spp"
"37947",55,"4",0,"Syn.spp"
"37948",56,"4",0,"Syn.spp"
"37949",57,"4",0,"Syn.spp"
"37950",58,"4",NA,"Syn.spp"
"37951",59,"4",NA,"Syn.spp"
"37952",60,"4",0,"Syn.spp"
"37953",61,"4",1,"Syn.spp"
"37954",62,"4",NA,"Syn.spp"
"37955",63,"4",0,"Syn.spp"
"37956",1,"4",0,"Tao.len"
"37957",2,"4",0,"Tao.len"
"37958",3,"4",0,"Tao.len"
"37959",4,"4",0,"Tao.len"
"37960",5,"4",0,"Tao.len"
"37961",6,"4",0,"Tao.len"
"37962",7,"4",0,"Tao.len"
"37963",8,"4",0,"Tao.len"
"37964",9,"4",0,"Tao.len"
"37965",10,"4",0,"Tao.len"
"37966",11,"4",0,"Tao.len"
"37967",12,"4",0,"Tao.len"
"37968",13,"4",0,"Tao.len"
"37969",14,"4",0,"Tao.len"
"37970",15,"4",0,"Tao.len"
"37971",16,"4",0,"Tao.len"
"37972",17,"4",0,"Tao.len"
"37973",18,"4",0,"Tao.len"
"37974",19,"4",0,"Tao.len"
"37975",20,"4",NA,"Tao.len"
"37976",21,"4",0,"Tao.len"
"37977",22,"4",0,"Tao.len"
"37978",23,"4",0,"Tao.len"
"37979",24,"4",0,"Tao.len"
"37980",25,"4",0,"Tao.len"
"37981",26,"4",0,"Tao.len"
"37982",27,"4",0,"Tao.len"
"37983",28,"4",0,"Tao.len"
"37984",29,"4",0,"Tao.len"
"37985",30,"4",0,"Tao.len"
"37986",31,"4",0,"Tao.len"
"37987",32,"4",0,"Tao.len"
"37988",33,"4",0,"Tao.len"
"37989",34,"4",0,"Tao.len"
"37990",35,"4",0,"Tao.len"
"37991",36,"4",0,"Tao.len"
"37992",37,"4",0,"Tao.len"
"37993",38,"4",0,"Tao.len"
"37994",39,"4",NA,"Tao.len"
"37995",40,"4",0,"Tao.len"
"37996",41,"4",0,"Tao.len"
"37997",42,"4",0,"Tao.len"
"37998",43,"4",0,"Tao.len"
"37999",44,"4",0,"Tao.len"
"38000",45,"4",0,"Tao.len"
"38001",46,"4",0,"Tao.len"
"38002",47,"4",0,"Tao.len"
"38003",48,"4",NA,"Tao.len"
"38004",49,"4",0,"Tao.len"
"38005",50,"4",0,"Tao.len"
"38006",51,"4",0,"Tao.len"
"38007",52,"4",0,"Tao.len"
"38008",53,"4",0,"Tao.len"
"38009",54,"4",0,"Tao.len"
"38010",55,"4",0,"Tao.len"
"38011",56,"4",0,"Tao.len"
"38012",57,"4",0,"Tao.len"
"38013",58,"4",NA,"Tao.len"
"38014",59,"4",NA,"Tao.len"
"38015",60,"4",0,"Tao.len"
"38016",61,"4",0,"Tao.len"
"38017",62,"4",NA,"Tao.len"
"38018",63,"4",0,"Tao.len"
"38019",1,"4",0,"Tet.aur"
"38020",2,"4",0,"Tet.aur"
"38021",3,"4",0,"Tet.aur"
"38022",4,"4",0,"Tet.aur"
"38023",5,"4",0,"Tet.aur"
"38024",6,"4",0,"Tet.aur"
"38025",7,"4",0,"Tet.aur"
"38026",8,"4",0,"Tet.aur"
"38027",9,"4",0,"Tet.aur"
"38028",10,"4",0,"Tet.aur"
"38029",11,"4",0,"Tet.aur"
"38030",12,"4",0,"Tet.aur"
"38031",13,"4",0,"Tet.aur"
"38032",14,"4",0,"Tet.aur"
"38033",15,"4",0,"Tet.aur"
"38034",16,"4",0,"Tet.aur"
"38035",17,"4",0,"Tet.aur"
"38036",18,"4",0,"Tet.aur"
"38037",19,"4",0,"Tet.aur"
"38038",20,"4",NA,"Tet.aur"
"38039",21,"4",0,"Tet.aur"
"38040",22,"4",0,"Tet.aur"
"38041",23,"4",0,"Tet.aur"
"38042",24,"4",0,"Tet.aur"
"38043",25,"4",0.5,"Tet.aur"
"38044",26,"4",0.5,"Tet.aur"
"38045",27,"4",0,"Tet.aur"
"38046",28,"4",0.5,"Tet.aur"
"38047",29,"4",0.5,"Tet.aur"
"38048",30,"4",0,"Tet.aur"
"38049",31,"4",0,"Tet.aur"
"38050",32,"4",0,"Tet.aur"
"38051",33,"4",0,"Tet.aur"
"38052",34,"4",0,"Tet.aur"
"38053",35,"4",0,"Tet.aur"
"38054",36,"4",0,"Tet.aur"
"38055",37,"4",0,"Tet.aur"
"38056",38,"4",0,"Tet.aur"
"38057",39,"4",NA,"Tet.aur"
"38058",40,"4",0,"Tet.aur"
"38059",41,"4",0,"Tet.aur"
"38060",42,"4",0,"Tet.aur"
"38061",43,"4",0,"Tet.aur"
"38062",44,"4",0,"Tet.aur"
"38063",45,"4",0,"Tet.aur"
"38064",46,"4",0.5,"Tet.aur"
"38065",47,"4",0,"Tet.aur"
"38066",48,"4",NA,"Tet.aur"
"38067",49,"4",0,"Tet.aur"
"38068",50,"4",0,"Tet.aur"
"38069",51,"4",0,"Tet.aur"
"38070",52,"4",0.5,"Tet.aur"
"38071",53,"4",0,"Tet.aur"
"38072",54,"4",0,"Tet.aur"
"38073",55,"4",0.5,"Tet.aur"
"38074",56,"4",0,"Tet.aur"
"38075",57,"4",0,"Tet.aur"
"38076",58,"4",NA,"Tet.aur"
"38077",59,"4",NA,"Tet.aur"
"38078",60,"4",0.5,"Tet.aur"
"38079",61,"4",0,"Tet.aur"
"38080",62,"4",NA,"Tet.aur"
"38081",63,"4",0.5,"Tet.aur"
"38082",1,"4",0,"Tha.cal"
"38083",2,"4",0,"Tha.cal"
"38084",3,"4",0,"Tha.cal"
"38085",4,"4",0,"Tha.cal"
"38086",5,"4",0,"Tha.cal"
"38087",6,"4",0,"Tha.cal"
"38088",7,"4",0,"Tha.cal"
"38089",8,"4",0.5,"Tha.cal"
"38090",9,"4",0,"Tha.cal"
"38091",10,"4",0,"Tha.cal"
"38092",11,"4",0,"Tha.cal"
"38093",12,"4",0,"Tha.cal"
"38094",13,"4",0,"Tha.cal"
"38095",14,"4",0,"Tha.cal"
"38096",15,"4",0,"Tha.cal"
"38097",16,"4",0,"Tha.cal"
"38098",17,"4",0,"Tha.cal"
"38099",18,"4",0,"Tha.cal"
"38100",19,"4",0,"Tha.cal"
"38101",20,"4",NA,"Tha.cal"
"38102",21,"4",0,"Tha.cal"
"38103",22,"4",0,"Tha.cal"
"38104",23,"4",0,"Tha.cal"
"38105",24,"4",0,"Tha.cal"
"38106",25,"4",0,"Tha.cal"
"38107",26,"4",0,"Tha.cal"
"38108",27,"4",0,"Tha.cal"
"38109",28,"4",0,"Tha.cal"
"38110",29,"4",0,"Tha.cal"
"38111",30,"4",0,"Tha.cal"
"38112",31,"4",0,"Tha.cal"
"38113",32,"4",0,"Tha.cal"
"38114",33,"4",0,"Tha.cal"
"38115",34,"4",0,"Tha.cal"
"38116",35,"4",0,"Tha.cal"
"38117",36,"4",0,"Tha.cal"
"38118",37,"4",0,"Tha.cal"
"38119",38,"4",0,"Tha.cal"
"38120",39,"4",NA,"Tha.cal"
"38121",40,"4",0,"Tha.cal"
"38122",41,"4",0,"Tha.cal"
"38123",42,"4",0,"Tha.cal"
"38124",43,"4",0,"Tha.cal"
"38125",44,"4",0,"Tha.cal"
"38126",45,"4",0,"Tha.cal"
"38127",46,"4",0,"Tha.cal"
"38128",47,"4",5.5,"Tha.cal"
"38129",48,"4",NA,"Tha.cal"
"38130",49,"4",0,"Tha.cal"
"38131",50,"4",0,"Tha.cal"
"38132",51,"4",0,"Tha.cal"
"38133",52,"4",0,"Tha.cal"
"38134",53,"4",0,"Tha.cal"
"38135",54,"4",0,"Tha.cal"
"38136",55,"4",0,"Tha.cal"
"38137",56,"4",0,"Tha.cal"
"38138",57,"4",0,"Tha.cal"
"38139",58,"4",NA,"Tha.cal"
"38140",59,"4",NA,"Tha.cal"
"38141",60,"4",0,"Tha.cal"
"38142",61,"4",0,"Tha.cal"
"38143",62,"4",NA,"Tha.cal"
"38144",63,"4",0,"Tha.cal"
"38145",1,"4",0,"Tri.opa"
"38146",2,"4",1,"Tri.opa"
"38147",3,"4",0,"Tri.opa"
"38148",4,"4",1,"Tri.opa"
"38149",5,"4",0,"Tri.opa"
"38150",6,"4",1,"Tri.opa"
"38151",7,"4",0.5,"Tri.opa"
"38152",8,"4",1,"Tri.opa"
"38153",9,"4",0,"Tri.opa"
"38154",10,"4",0,"Tri.opa"
"38155",11,"4",0,"Tri.opa"
"38156",12,"4",0,"Tri.opa"
"38157",13,"4",0,"Tri.opa"
"38158",14,"4",0,"Tri.opa"
"38159",15,"4",0,"Tri.opa"
"38160",16,"4",0,"Tri.opa"
"38161",17,"4",0,"Tri.opa"
"38162",18,"4",0,"Tri.opa"
"38163",19,"4",0,"Tri.opa"
"38164",20,"4",NA,"Tri.opa"
"38165",21,"4",0,"Tri.opa"
"38166",22,"4",0,"Tri.opa"
"38167",23,"4",0,"Tri.opa"
"38168",24,"4",0,"Tri.opa"
"38169",25,"4",0,"Tri.opa"
"38170",26,"4",0,"Tri.opa"
"38171",27,"4",0,"Tri.opa"
"38172",28,"4",0,"Tri.opa"
"38173",29,"4",1,"Tri.opa"
"38174",30,"4",0,"Tri.opa"
"38175",31,"4",0,"Tri.opa"
"38176",32,"4",0,"Tri.opa"
"38177",33,"4",0,"Tri.opa"
"38178",34,"4",0,"Tri.opa"
"38179",35,"4",0,"Tri.opa"
"38180",36,"4",0,"Tri.opa"
"38181",37,"4",0,"Tri.opa"
"38182",38,"4",0,"Tri.opa"
"38183",39,"4",NA,"Tri.opa"
"38184",40,"4",0,"Tri.opa"
"38185",41,"4",0,"Tri.opa"
"38186",42,"4",0,"Tri.opa"
"38187",43,"4",0,"Tri.opa"
"38188",44,"4",0,"Tri.opa"
"38189",45,"4",0,"Tri.opa"
"38190",46,"4",0,"Tri.opa"
"38191",47,"4",0,"Tri.opa"
"38192",48,"4",NA,"Tri.opa"
"38193",49,"4",0,"Tri.opa"
"38194",50,"4",0,"Tri.opa"
"38195",51,"4",0,"Tri.opa"
"38196",52,"4",0,"Tri.opa"
"38197",53,"4",0,"Tri.opa"
"38198",54,"4",0,"Tri.opa"
"38199",55,"4",0,"Tri.opa"
"38200",56,"4",0,"Tri.opa"
"38201",57,"4",0,"Tri.opa"
"38202",58,"4",NA,"Tri.opa"
"38203",59,"4",NA,"Tri.opa"
"38204",60,"4",0,"Tri.opa"
"38205",61,"4",0,"Tri.opa"
"38206",62,"4",NA,"Tri.opa"
"38207",63,"4",0,"Tri.opa"
"38208",1,"4",0,"Ulv.spp"
"38209",2,"4",0,"Ulv.spp"
"38210",3,"4",0,"Ulv.spp"
"38211",4,"4",0,"Ulv.spp"
"38212",5,"4",0,"Ulv.spp"
"38213",6,"4",0,"Ulv.spp"
"38214",7,"4",0,"Ulv.spp"
"38215",8,"4",0,"Ulv.spp"
"38216",9,"4",0,"Ulv.spp"
"38217",10,"4",0,"Ulv.spp"
"38218",11,"4",0,"Ulv.spp"
"38219",12,"4",0,"Ulv.spp"
"38220",13,"4",0,"Ulv.spp"
"38221",14,"4",0,"Ulv.spp"
"38222",15,"4",0,"Ulv.spp"
"38223",16,"4",0,"Ulv.spp"
"38224",17,"4",0,"Ulv.spp"
"38225",18,"4",0,"Ulv.spp"
"38226",19,"4",0,"Ulv.spp"
"38227",20,"4",NA,"Ulv.spp"
"38228",21,"4",0,"Ulv.spp"
"38229",22,"4",0,"Ulv.spp"
"38230",23,"4",0,"Ulv.spp"
"38231",24,"4",0,"Ulv.spp"
"38232",25,"4",0,"Ulv.spp"
"38233",26,"4",0,"Ulv.spp"
"38234",27,"4",0,"Ulv.spp"
"38235",28,"4",0,"Ulv.spp"
"38236",29,"4",0,"Ulv.spp"
"38237",30,"4",0,"Ulv.spp"
"38238",31,"4",0,"Ulv.spp"
"38239",32,"4",0,"Ulv.spp"
"38240",33,"4",0,"Ulv.spp"
"38241",34,"4",0,"Ulv.spp"
"38242",35,"4",1,"Ulv.spp"
"38243",36,"4",0,"Ulv.spp"
"38244",37,"4",0,"Ulv.spp"
"38245",38,"4",0,"Ulv.spp"
"38246",39,"4",NA,"Ulv.spp"
"38247",40,"4",0,"Ulv.spp"
"38248",41,"4",0,"Ulv.spp"
"38249",42,"4",0,"Ulv.spp"
"38250",43,"4",0,"Ulv.spp"
"38251",44,"4",0,"Ulv.spp"
"38252",45,"4",0,"Ulv.spp"
"38253",46,"4",0,"Ulv.spp"
"38254",47,"4",0,"Ulv.spp"
"38255",48,"4",NA,"Ulv.spp"
"38256",49,"4",0,"Ulv.spp"
"38257",50,"4",0,"Ulv.spp"
"38258",51,"4",0,"Ulv.spp"
"38259",52,"4",0,"Ulv.spp"
"38260",53,"4",0,"Ulv.spp"
"38261",54,"4",0,"Ulv.spp"
"38262",55,"4",0,"Ulv.spp"
"38263",56,"4",0,"Ulv.spp"
"38264",57,"4",0,"Ulv.spp"
"38265",58,"4",NA,"Ulv.spp"
"38266",59,"4",NA,"Ulv.spp"
"38267",60,"4",0,"Ulv.spp"
"38268",61,"4",0,"Ulv.spp"
"38269",62,"4",NA,"Ulv.spp"
"38270",63,"4",0,"Ulv.spp"
"38271",1,"4",0,"Uni.Oph"
"38272",2,"4",0,"Uni.Oph"
"38273",3,"4",0,"Uni.Oph"
"38274",4,"4",0,"Uni.Oph"
"38275",5,"4",0,"Uni.Oph"
"38276",6,"4",0,"Uni.Oph"
"38277",7,"4",0,"Uni.Oph"
"38278",8,"4",0,"Uni.Oph"
"38279",9,"4",0,"Uni.Oph"
"38280",10,"4",0,"Uni.Oph"
"38281",11,"4",0,"Uni.Oph"
"38282",12,"4",0,"Uni.Oph"
"38283",13,"4",0,"Uni.Oph"
"38284",14,"4",0,"Uni.Oph"
"38285",15,"4",0,"Uni.Oph"
"38286",16,"4",0,"Uni.Oph"
"38287",17,"4",0,"Uni.Oph"
"38288",18,"4",0,"Uni.Oph"
"38289",19,"4",0,"Uni.Oph"
"38290",20,"4",NA,"Uni.Oph"
"38291",21,"4",0,"Uni.Oph"
"38292",22,"4",0,"Uni.Oph"
"38293",23,"4",0,"Uni.Oph"
"38294",24,"4",0,"Uni.Oph"
"38295",25,"4",0,"Uni.Oph"
"38296",26,"4",0,"Uni.Oph"
"38297",27,"4",0,"Uni.Oph"
"38298",28,"4",0,"Uni.Oph"
"38299",29,"4",0,"Uni.Oph"
"38300",30,"4",0,"Uni.Oph"
"38301",31,"4",0,"Uni.Oph"
"38302",32,"4",0,"Uni.Oph"
"38303",33,"4",0,"Uni.Oph"
"38304",34,"4",0,"Uni.Oph"
"38305",35,"4",0,"Uni.Oph"
"38306",36,"4",0,"Uni.Oph"
"38307",37,"4",0,"Uni.Oph"
"38308",38,"4",0,"Uni.Oph"
"38309",39,"4",NA,"Uni.Oph"
"38310",40,"4",0,"Uni.Oph"
"38311",41,"4",0,"Uni.Oph"
"38312",42,"4",0,"Uni.Oph"
"38313",43,"4",0,"Uni.Oph"
"38314",44,"4",0,"Uni.Oph"
"38315",45,"4",0,"Uni.Oph"
"38316",46,"4",0,"Uni.Oph"
"38317",47,"4",0,"Uni.Oph"
"38318",48,"4",NA,"Uni.Oph"
"38319",49,"4",0,"Uni.Oph"
"38320",50,"4",0,"Uni.Oph"
"38321",51,"4",0,"Uni.Oph"
"38322",52,"4",0,"Uni.Oph"
"38323",53,"4",0,"Uni.Oph"
"38324",54,"4",0,"Uni.Oph"
"38325",55,"4",0,"Uni.Oph"
"38326",56,"4",0,"Uni.Oph"
"38327",57,"4",0,"Uni.Oph"
"38328",58,"4",NA,"Uni.Oph"
"38329",59,"4",NA,"Uni.Oph"
"38330",60,"4",0,"Uni.Oph"
"38331",61,"4",0,"Uni.Oph"
"38332",62,"4",NA,"Uni.Oph"
"38333",63,"4",0,"Uni.Oph"
"38334",1,"4",0,"Uni.spp"
"38335",2,"4",0,"Uni.spp"
"38336",3,"4",0,"Uni.spp"
"38337",4,"4",0,"Uni.spp"
"38338",5,"4",0,"Uni.spp"
"38339",6,"4",0,"Uni.spp"
"38340",7,"4",0,"Uni.spp"
"38341",8,"4",0,"Uni.spp"
"38342",9,"4",0,"Uni.spp"
"38343",10,"4",0,"Uni.spp"
"38344",11,"4",0,"Uni.spp"
"38345",12,"4",0,"Uni.spp"
"38346",13,"4",0,"Uni.spp"
"38347",14,"4",0,"Uni.spp"
"38348",15,"4",0,"Uni.spp"
"38349",16,"4",0,"Uni.spp"
"38350",17,"4",0,"Uni.spp"
"38351",18,"4",0,"Uni.spp"
"38352",19,"4",0,"Uni.spp"
"38353",20,"4",NA,"Uni.spp"
"38354",21,"4",0,"Uni.spp"
"38355",22,"4",0,"Uni.spp"
"38356",23,"4",0,"Uni.spp"
"38357",24,"4",0,"Uni.spp"
"38358",25,"4",0,"Uni.spp"
"38359",26,"4",0,"Uni.spp"
"38360",27,"4",0,"Uni.spp"
"38361",28,"4",0,"Uni.spp"
"38362",29,"4",0,"Uni.spp"
"38363",30,"4",0,"Uni.spp"
"38364",31,"4",0,"Uni.spp"
"38365",32,"4",0,"Uni.spp"
"38366",33,"4",0,"Uni.spp"
"38367",34,"4",0,"Uni.spp"
"38368",35,"4",0,"Uni.spp"
"38369",36,"4",0,"Uni.spp"
"38370",37,"4",0,"Uni.spp"
"38371",38,"4",0,"Uni.spp"
"38372",39,"4",NA,"Uni.spp"
"38373",40,"4",0,"Uni.spp"
"38374",41,"4",0,"Uni.spp"
"38375",42,"4",0,"Uni.spp"
"38376",43,"4",0,"Uni.spp"
"38377",44,"4",0,"Uni.spp"
"38378",45,"4",0,"Uni.spp"
"38379",46,"4",0,"Uni.spp"
"38380",47,"4",0,"Uni.spp"
"38381",48,"4",NA,"Uni.spp"
"38382",49,"4",0,"Uni.spp"
"38383",50,"4",0,"Uni.spp"
"38384",51,"4",0,"Uni.spp"
"38385",52,"4",0,"Uni.spp"
"38386",53,"4",0,"Uni.spp"
"38387",54,"4",0,"Uni.spp"
"38388",55,"4",0,"Uni.spp"
"38389",56,"4",0,"Uni.spp"
"38390",57,"4",0,"Uni.spp"
"38391",58,"4",NA,"Uni.spp"
"38392",59,"4",NA,"Uni.spp"
"38393",60,"4",0,"Uni.spp"
"38394",61,"4",0,"Uni.spp"
"38395",62,"4",NA,"Uni.spp"
"38396",63,"4",0,"Uni.spp"
"38397",1,"4",2,"Unk.spo"
"38398",2,"4",0.5,"Unk.spo"
"38399",3,"4",0,"Unk.spo"
"38400",4,"4",0,"Unk.spo"
"38401",5,"4",1,"Unk.spo"
"38402",6,"4",0.5,"Unk.spo"
"38403",7,"4",0,"Unk.spo"
"38404",8,"4",0.5,"Unk.spo"
"38405",9,"4",0.5,"Unk.spo"
"38406",10,"4",0,"Unk.spo"
"38407",11,"4",0,"Unk.spo"
"38408",12,"4",1.5,"Unk.spo"
"38409",13,"4",0,"Unk.spo"
"38410",14,"4",0.5,"Unk.spo"
"38411",15,"4",0.5,"Unk.spo"
"38412",16,"4",0.5,"Unk.spo"
"38413",17,"4",0.5,"Unk.spo"
"38414",18,"4",0,"Unk.spo"
"38415",19,"4",0.5,"Unk.spo"
"38416",20,"4",NA,"Unk.spo"
"38417",21,"4",1.5,"Unk.spo"
"38418",22,"4",0,"Unk.spo"
"38419",23,"4",0.5,"Unk.spo"
"38420",24,"4",0,"Unk.spo"
"38421",25,"4",0,"Unk.spo"
"38422",26,"4",0,"Unk.spo"
"38423",27,"4",0,"Unk.spo"
"38424",28,"4",1,"Unk.spo"
"38425",29,"4",0.5,"Unk.spo"
"38426",30,"4",1,"Unk.spo"
"38427",31,"4",0,"Unk.spo"
"38428",32,"4",0.5,"Unk.spo"
"38429",33,"4",0,"Unk.spo"
"38430",34,"4",1,"Unk.spo"
"38431",35,"4",0.5,"Unk.spo"
"38432",36,"4",0,"Unk.spo"
"38433",37,"4",0,"Unk.spo"
"38434",38,"4",1,"Unk.spo"
"38435",39,"4",NA,"Unk.spo"
"38436",40,"4",0.5,"Unk.spo"
"38437",41,"4",0,"Unk.spo"
"38438",42,"4",1,"Unk.spo"
"38439",43,"4",1,"Unk.spo"
"38440",44,"4",1.5,"Unk.spo"
"38441",45,"4",1.5,"Unk.spo"
"38442",46,"4",1,"Unk.spo"
"38443",47,"4",0.5,"Unk.spo"
"38444",48,"4",NA,"Unk.spo"
"38445",49,"4",1.5,"Unk.spo"
"38446",50,"4",0.5,"Unk.spo"
"38447",51,"4",0.5,"Unk.spo"
"38448",52,"4",0.5,"Unk.spo"
"38449",53,"4",0,"Unk.spo"
"38450",54,"4",0,"Unk.spo"
"38451",55,"4",0.5,"Unk.spo"
"38452",56,"4",0.5,"Unk.spo"
"38453",57,"4",1.5,"Unk.spo"
"38454",58,"4",NA,"Unk.spo"
"38455",59,"4",NA,"Unk.spo"
"38456",60,"4",0,"Unk.spo"
"38457",61,"4",1,"Unk.spo"
"38458",62,"4",NA,"Unk.spo"
"38459",63,"4",0.5,"Unk.spo"
"38460",1,"4",0,"Unk.tun"
"38461",2,"4",0,"Unk.tun"
"38462",3,"4",0,"Unk.tun"
"38463",4,"4",0,"Unk.tun"
"38464",5,"4",0,"Unk.tun"
"38465",6,"4",0,"Unk.tun"
"38466",7,"4",0.5,"Unk.tun"
"38467",8,"4",0,"Unk.tun"
"38468",9,"4",0,"Unk.tun"
"38469",10,"4",0,"Unk.tun"
